DatasetName,NumClusters,Double_Time,Hybrid_Time,Rel_Time,Improvement_%
SYNTH_C_30_F_50_n1000_000k_kmeans,100,288.39841301100597,242.51435652188957,0.8409004543053247,15.909954569467535
SYNTH_C_5_F_50_n1000_000k_kmeans,100,283.60286205155506,233.38342542658626,0.8229233786228871,17.707662137711296
SYNTH_C_80_F_120_n1000_000k_kmeans,100,472.8007696015494,405.2702909483009,0.8571692708745811,14.283072912541893
