DatasetName,NumClusters,Double_Time,Hybrid_Time,Rel_Time,Improvement_%
SYNTH_C_30_F_50_n1000_000k_kmeans,100,90.6641879422324,72.4577796470008,0.7991885361965411,20.081146380345892
SYNTH_C_5_F_50_n1000_000k_kmeans,100,86.74170347622463,70.21993013098836,0.8095290652233411,19.047093477665893
SYNTH_C_80_F_120_n1000_000k_kmeans,100,204.85888365336828,169.83547197503503,0.8290364027483688,17.09635972516313
