DatasetName,NumClusters,Single_Time,Hybrid_Time,Rel_Time,Improvement_%
SYNTH_C_30_F_50_n1000_000k_kmeans,100,55.58883946282523,72.4577796470008,1.3034591178226809,-30.345911782268097
SYNTH_C_5_F_50_n1000_000k_kmeans,100,53.1208005973271,70.21993013098836,1.3218914124295342,-32.18914124295342
SYNTH_C_80_F_120_n1000_000k_kmeans,100,129.59215000697546,169.83547197503503,1.3105382692230465,-31.05382692230465
