DatasetName,DatasetSize,NumClusters,NumFeatures,Suite,SweepVal,Mode,SwitchIter,Time,Memory_MB,ARI,DBI,Inertia,CenterDiff
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,28.846580982208252,36.0,,0.8952095213735183,295497.83362391003,0.05408950464933932
SUSY,1000000,5,3,B,0.001,Double,25.008562088012695,,1000.0,0.8951563751594523,24.0,295497.8168899918,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,15.154021978378296,36.0,,0.8951809388088678,295497.78800649947,0.054187053893271435
SUSY,1000000,5,3,B,1e-05,Double,22.585864067077637,,1000.0,0.8951791046160628,24.0,295497.78881237097,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,18.850664854049683,36.0,,0.8951552660628556,295498.0109699687,0.0031516434375219583
SUSY,1000000,5,3,B,1e-05,Double,25.663849353790283,,1000.0,0.8951734890556293,24.0,295497.8045802875,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,14.83383321762085,36.0,,0.8951770197532248,295497.82554395107,0.0026919506703944746
SUSY,1000000,5,3,B,1e-05,Double,18.09243893623352,,1000.0,0.8951820745682436,24.0,295497.8250875481,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,10.316406488418579,36.0,,0.8951755883258278,295497.7856231204,0.000375490236493795
SUSY,1000000,5,3,B,1e-07,Double,9.007614612579346,,1000.0,0.8951888353818802,24.0,295497.777127226,0.0
SUSY,1000000,5,3,B,1e-07,AdaptiveHybrid,1000.0,12.989233493804932,36.0,,0.8951873035158819,295497.7753569602,0.0006667636038224379
SUSY,1000000,5,3,B,1e-07,Double,8.997410535812378,,1000.0,0.8951943055412158,24.0,295497.79030186334,0.0
SUSY,1000000,5,3,B,1e-07,AdaptiveHybrid,1000.0,10.564408302307129,36.0,,0.8951886524499741,295497.78427333495,0.0004659560682606563
SUSY,1000000,5,3,B,1e-07,Double,9.131263256072998,,1000.0,0.8951897664602809,24.0,295497.84589587705,0.0
SUSY,1000000,5,3,B,1e-07,AdaptiveHybrid,1000.0,11.04370927810669,36.0,,0.8951746584336652,295497.8489587441,0.0025970019829307345
SUSY,1000000,5,3,B,1e-09,Double,9.519091367721558,,1000.0,0.8951897327069407,24.0,295497.7788231124,0.0
SUSY,1000000,5,3,B,1e-09,AdaptiveHybrid,1000.0,12.592412948608398,36.0,,0.8951938305420637,295497.8748467603,0.0023584420142483864
SUSY,1000000,5,3,B,1e-09,Double,9.369330406188965,,1000.0,0.8951870481064651,24.0,295497.78216654534,0.0
SUSY,1000000,5,3,B,1e-09,AdaptiveHybrid,1000.0,10.986248254776001,36.0,,0.8951941394854614,295497.78911164985,0.001318731679538363
SUSY,1000000,5,3,B,1e-09,Double,9.596033811569214,,1000.0,0.8951831824643424,24.0,295497.8242288283,0.0
SUSY,1000000,5,3,B,1e-09,AdaptiveHybrid,1000.0,10.384352445602417,36.0,,0.8951795458910439,295497.8303521089,0.0019756981075273656
SUSY,1000000,5,3,A,50.0,Double,300.0,1.2272744178771973,,0.8951527664757041,24.0,295497.8691876862,0.0
SUSY,1000000,5,3,A,50.0,AdaptiveHybrid,300.0,3.0328452587127686,36.0,,0.8951854605839111,295497.8311849921,0.07563707071404531
SUSY,1000000,5,3,A,50.0,Double,300.0,1.337294340133667,,0.8951829023407948,24.0,295498.0370847888,0.0
SUSY,1000000,5,3,A,50.0,AdaptiveHybrid,300.0,3.0650081634521484,36.0,,0.8952081011035068,295497.81035032036,0.07605949044579102
SUSY,1000000,5,3,A,50.0,Double,300.0,1.2518970966339111,,0.895172869028172,24.0,295497.77852111676,0.0
SUSY,1000000,5,3,A,50.0,AdaptiveHybrid,300.0,3.1667237281799316,36.0,,0.8951915631993523,295497.7831418036,0.07516640910741972
SUSY,1000000,5,3,B,0.1,Double,5.024837017059326,,1000.0,0.895199479401632,24.0,295497.8038074176,0.0
SUSY,1000000,5,3,B,0.1,AdaptiveHybrid,1000.0,9.395970582962036,36.0,,0.8951903024800071,295497.7989763013,1.5411753923037026
SUSY,1000000,5,3,B,0.1,Double,8.97334599494934,,1000.0,0.8951912567907657,24.0,295497.79106093314,0.0
SUSY,1000000,5,3,B,0.1,AdaptiveHybrid,1000.0,9.113808155059814,36.0,,0.8951904050273857,295497.8651299899,1.5411879371297168
SUSY,1000000,5,3,B,0.1,Double,9.426970481872559,,1000.0,0.8951748925769556,24.0,295497.7794762168,0.0
SUSY,1000000,5,3,B,0.1,AdaptiveHybrid,1000.0,9.417963743209839,36.0,,0.895186604227189,295497.80008026405,1.5412620102782941
SUSY,1000000,5,3,B,0.001,Double,8.999988079071045,,1000.0,0.8951781275443637,24.0,295497.81617454597,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,9.184250116348267,36.0,,0.8952064460890721,295497.79286792583,0.05723083853506327
SUSY,1000000,5,3,B,0.001,Double,8.962024927139282,,1000.0,0.8952197210406169,24.0,295497.8216828376,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,9.991223335266113,36.0,,0.8951856800080276,295497.80374039477,0.06337922160550061
SUSY,1000000,5,3,B,0.001,Double,9.030941009521484,,1000.0,0.8952133299753223,24.0,295497.83767276834,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,9.675189018249512,36.0,,0.8951889805565566,295497.79041797406,0.06346030417067675
SUSY,1000000,5,3,B,1e-05,Double,9.3944571018219,,1000.0,0.8951910640204599,24.0,295497.79001263593,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,11.035924911499023,36.0,,0.8951941971687358,295497.80780251353,0.0017159405577048164
SUSY,1000000,5,3,B,1e-05,Double,9.567687749862671,,1000.0,0.8951885377962026,24.0,295497.78203238,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,10.13058090209961,36.0,,0.8951941958090572,295497.784079431,0.0013638046428013852
SUSY,1000000,5,3,B,1e-05,Double,9.48214054107666,,1000.0,0.8951762481648855,24.0,295497.793055734,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,11.079278230667114,36.0,,0.8951980759420632,295497.79427302984,0.001101749973397841
SUSY,1000000,5,3,B,1e-07,Double,9.674855709075928,,1000.0,0.8951984140047001,24.0,295497.7825816645,0.0
SUSY,1000000,5,3,B,1e-07,AdaptiveHybrid,1000.0,10.938641786575317,36.0,,0.8951985169430594,295497.7991719622,0.0007357395122283387
SUSY,1000000,5,3,B,1e-07,Double,9.37753415107727,,1000.0,0.8951986514431365,24.0,295497.8115327574,0.0
