dataset,repeat,approach,penalty,alpha,lambda,solver,max_iter,max_iter_single,tol,time_sec,iters_single,iters_double,roc_auc,pr_auc,logloss
blobs,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,3000,1e-06,2.1009518320206553,2,5.0,1.0,1.0,4.113943080704724e-11
blobs,0,single(f32),l2,0.0,0.001,lbfgs,10000,5000,1e-06,1.0425744191743433,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.001,lbfgs,10000,5000,1e-06,1.9095731789711863,0,5.0,1.0,0.9999999999999999,4.1270550251696343e-11
blobs,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,5000,1e-06,2.111387107986957,2,5.0,1.0,1.0,4.113943080704724e-11
blobs,0,single(f32),l2,0.0,0.001,lbfgs,10000,50,1e-08,1.0446657470893115,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.001,lbfgs,10000,50,1e-08,1.8919558750931174,0,5.0,1.0,0.9999999999999999,4.1270550251696343e-11
blobs,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,50,1e-08,2.0774902009870857,2,5.0,1.0,1.0,4.113943080704724e-11
blobs,0,single(f32),l2,0.0,0.001,lbfgs,10000,100,1e-08,1.0681171580217779,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.001,lbfgs,10000,100,1e-08,1.8633830260951072,0,5.0,1.0,0.9999999999999999,4.1270550251696343e-11
blobs,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,100,1e-08,2.063314941013232,2,5.0,1.0,1.0,4.113943080704724e-11
blobs,0,single(f32),l2,0.0,0.001,lbfgs,10000,250,1e-08,1.042836399981752,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.001,lbfgs,10000,250,1e-08,1.856670429930091,0,5.0,1.0,0.9999999999999999,4.1270550251696343e-11
blobs,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,250,1e-08,2.093325180001557,2,5.0,1.0,1.0,4.113943080704724e-11
blobs,0,single(f32),l2,0.0,0.001,lbfgs,10000,500,1e-08,1.038692609872669,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.001,lbfgs,10000,500,1e-08,1.8577077849768102,0,5.0,1.0,0.9999999999999999,4.1270550251696343e-11
blobs,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,500,1e-08,2.12144214194268,2,5.0,1.0,1.0,4.113943080704724e-11
blobs,0,single(f32),l2,0.0,0.001,lbfgs,10000,1000,1e-08,1.0377160292118788,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.001,lbfgs,10000,1000,1e-08,1.8776530679315329,0,5.0,1.0,0.9999999999999999,4.1270550251696343e-11
blobs,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,1000,1e-08,2.0521001329179853,2,5.0,1.0,1.0,4.113943080704724e-11
blobs,0,single(f32),l2,0.0,0.001,lbfgs,10000,3000,1e-08,1.0622741400729865,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.001,lbfgs,10000,3000,1e-08,1.8344326210208237,0,5.0,1.0,0.9999999999999999,4.1270550251696343e-11
blobs,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,3000,1e-08,2.083330178167671,2,5.0,1.0,1.0,4.113943080704724e-11
blobs,0,single(f32),l2,0.0,0.001,lbfgs,10000,5000,1e-08,1.0356803550384939,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.001,lbfgs,10000,5000,1e-08,1.8689216349739581,0,5.0,1.0,0.9999999999999999,4.1270550251696343e-11
blobs,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,5000,1e-08,2.0862875720486045,2,5.0,1.0,1.0,4.113943080704724e-11
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,50,0.01,0.3934286921285093,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,50,0.01,0.4487005060072988,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,50,0.01,0.8131881449371576,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,100,0.01,0.3928554931189865,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,100,0.01,0.4316555489785969,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,100,0.01,0.7597500139381737,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,250,0.01,0.39351021707989275,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,250,0.01,0.4335521790198982,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,250,0.01,0.7792134669143707,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,500,0.01,0.39739624690264463,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,500,0.01,0.4345435102004558,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,500,0.01,0.7655537198297679,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,1000,0.01,0.4001883310265839,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,1000,0.01,0.436411886010319,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,1000,0.01,0.7777360840700567,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,3000,0.01,0.42423945385962725,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,3000,0.01,0.4311080491170287,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,3000,0.01,0.769622758962214,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,5000,0.01,0.398359146900475,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,5000,0.01,0.4365478849504143,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,5000,0.01,0.7965051820501685,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,50,0.001,0.40994686097837985,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,50,0.001,0.44252082402817905,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,50,0.001,0.7759126930031925,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,100,0.001,0.38977622287347913,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,100,0.001,0.44252621405757964,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,100,0.001,0.7810634931083769,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,250,0.001,0.391572134103626,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,250,0.001,0.43167692702263594,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,250,0.001,0.7627371100243181,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,500,0.001,0.39551759604364634,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,500,0.001,0.45956359803676605,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,500,0.001,0.7709536429028958,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,1000,0.001,0.3899949749466032,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,1000,0.001,0.4340309528633952,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,1000,0.001,0.7699567719828337,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,3000,0.001,0.3899033600464463,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,3000,0.001,0.42408233298920095,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,3000,0.001,0.765010692179203,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,5000,0.001,0.39323635911569,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,5000,0.001,0.4750143310520798,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,5000,0.001,0.7874093700665981,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,50,0.0001,0.4027846548706293,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,50,0.0001,0.4285535621456802,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,50,0.0001,0.77480632904917,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,100,0.0001,0.39055829495191574,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,100,0.0001,0.4233730921987444,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,100,0.0001,0.7550576590001583,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,250,0.0001,0.3923732559196651,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,250,0.0001,0.4311688970774412,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,250,0.0001,0.7790268079843372,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,500,0.0001,0.402316631982103,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,500,0.0001,0.42805667500942945,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,500,0.0001,0.7633808210957795,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,1000,0.0001,0.3934933680575341,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,1000,0.0001,0.42686871509067714,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,1000,0.0001,0.797699139919132,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,3000,0.0001,0.39186031091958284,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,3000,0.0001,0.4580555949360132,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,3000,0.0001,0.7686006037984043,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,5000,0.0001,0.39435078110545874,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,5000,0.0001,0.4746144339442253,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,5000,0.0001,0.758991819107905,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,50,1e-06,1.1793334861285985,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,50,1e-06,1.7891846150159836,0,4.0,1.0,1.0,4.250665141678751e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,50,1e-06,2.107046998804435,2,3.0,1.0,1.0,4.498421125410515e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,100,1e-06,1.0411323918960989,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,100,1e-06,1.7693604240193963,0,4.0,1.0,1.0,4.250665141678751e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,100,1e-06,1.844540486112237,2,3.0,1.0,1.0,4.498421125410515e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,250,1e-06,1.3043674658983946,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,250,1e-06,1.7925644849892706,0,4.0,1.0,1.0,4.250665141678751e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,250,1e-06,1.8011109069921076,2,3.0,1.0,1.0,4.498421125410515e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,500,1e-06,1.0387424849905074,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,500,1e-06,1.7773470901884139,0,4.0,1.0,1.0,4.250665141678751e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,500,1e-06,1.7967348298989236,2,3.0,1.0,1.0,4.498421125410515e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,1000,1e-06,1.0278857620432973,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,1000,1e-06,1.724487893981859,0,4.0,1.0,1.0,4.250665141678751e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,1000,1e-06,1.8072418491356075,2,3.0,1.0,1.0,4.498421125410515e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,3000,1e-06,1.034562628949061,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,3000,1e-06,1.7202560619916767,0,4.0,1.0,1.0,4.250665141678751e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,3000,1e-06,1.8050331419799477,2,3.0,1.0,1.0,4.498421125410515e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,5000,1e-06,1.0264191858004779,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,5000,1e-06,1.7319317981600761,0,4.0,1.0,1.0,4.250665141678751e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,5000,1e-06,2.1538074749987572,2,3.0,1.0,1.0,4.498421125410515e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,50,1e-08,1.3578278089407831,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,50,1e-08,1.7968935349490494,0,4.0,1.0,1.0,4.250665141678751e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,50,1e-08,2.305667303968221,2,3.0,1.0,1.0,4.498421125410515e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,100,1e-08,1.3662197890225798,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,100,1e-08,1.754520809976384,0,4.0,1.0,1.0,4.250665141678751e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,100,1e-08,1.8009740011766553,2,3.0,1.0,1.0,4.498421125410515e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,250,1e-08,1.2418914858717471,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,250,1e-08,1.7309543970040977,0,4.0,1.0,1.0,4.250665141678751e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,250,1e-08,1.8132153889164329,2,3.0,1.0,1.0,4.498421125410515e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,500,1e-08,1.0580922150984406,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,500,1e-08,1.7440355219878256,0,4.0,1.0,1.0,4.250665141678751e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,500,1e-08,1.8463664909359068,2,3.0,1.0,1.0,4.498421125410515e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,1000,1e-08,1.0517440049443394,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,1000,1e-08,1.7794864100869745,0,4.0,1.0,1.0,4.250665141678751e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,1000,1e-08,1.846491475822404,2,3.0,1.0,1.0,4.498421125410515e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,3000,1e-08,1.0482765240594745,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,3000,1e-08,1.7318631790112704,0,4.0,1.0,1.0,4.250665141678751e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,3000,1e-08,1.802872597007081,2,3.0,1.0,1.0,4.498421125410515e-12
blobs,0,single(f32),l2,0.0,0.0001,lbfgs,10000,5000,1e-08,1.0223001309204847,2,,1.0,1.0,1.849000407901138e-12
blobs,0,double(f64),l2,0.0,0.0001,lbfgs,10000,5000,1e-08,1.693928087130189,0,4.0,1.0,1.0,4.250665141678751e-12
blobs,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,5000,1e-08,1.7939629370812327,2,3.0,1.0,1.0,4.498421125410515e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,50,0.01,0.3917447258718312,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,50,0.01,0.4429089908953756,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,50,0.01,0.7652134189847857,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,100,0.01,0.39011009805835783,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,100,0.01,0.4396278718486428,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,100,0.01,0.7861443548463285,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,250,0.01,0.4006863432005048,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,250,0.01,0.44343874882906675,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,250,0.01,0.7826293238904327,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,500,0.01,0.4015557230450213,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,500,0.01,0.4841971639543772,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500,0.01,0.8200786628294736,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,1000,0.01,0.39075730089098215,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,1000,0.01,0.42886982299387455,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000,0.01,0.7676091629546136,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,3000,0.01,0.3939998799469322,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,3000,0.01,0.4246667940169573,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000,0.01,0.766349625075236,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,5000,0.01,0.3962097759358585,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,5000,0.01,0.4329289288725704,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,5000,0.01,0.7715604938566685,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,50,0.001,0.39745162799954414,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,50,0.001,0.42642388702370226,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,50,0.001,0.7861061370931566,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,100,0.001,0.39651092980057,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,100,0.001,0.43675291794352233,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,100,0.001,0.784619172802195,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,250,0.001,0.3999423859640956,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,250,0.001,0.43505036598071456,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,250,0.001,0.827361878938973,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,500,0.001,0.409173283027485,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,500,0.001,0.43775675795041025,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500,0.001,0.7759596679825336,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,1000,0.001,0.40333518804982305,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,1000,0.001,0.44303744984790683,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000,0.001,0.8606061520986259,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,3000,0.001,0.4334066251758486,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,3000,0.001,0.43698143493384123,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000,0.001,0.7681005268823355,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,5000,0.001,0.39248102298006415,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,5000,0.001,0.42352310684509575,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,5000,0.001,0.765937513904646,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,50,0.0001,0.39161857101134956,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,50,0.0001,0.42318863701075315,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,50,0.0001,0.7903915408533067,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,100,0.0001,0.38861084589734674,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,100,0.0001,0.4246593778952956,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,100,0.0001,0.7578796169254929,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,250,0.0001,0.3794110210146755,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,250,0.0001,0.4213360007852316,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,250,0.0001,0.7656946361530572,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,500,0.0001,0.39515858399681747,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,500,0.0001,0.4373365428764373,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500,0.0001,0.7715607890859246,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,1000,0.0001,0.4001072880346328,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,1000,0.0001,0.44035072112455964,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000,0.0001,0.7666612721513957,1,0.0,1.0,1.0,1.8499387546347965e-12
