DatasetName,DatasetSize,NumClusters,NumFeatures,Suite,SweepVal,Mode,SwitchIter,Time,Memory_MB,ARI,DBI,Inertia,CenterDiff
SYNTH_K30_n100k,100000,5,3,B,1e-05,AdaptiveHybrid,23.0,0.1589491367340088,3.5999999999999996,0.2020898647271451,1.0199947841924573,2726583.8851991426,4.13136973123659e-05
SYNTH_K30_n100k,100000,5,3,B,1e-05,Double,0.17644667625427246,0.2020898647271451,1000.0,1.0199947841924573,2.4,2726583.8851991426,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-05,AdaptiveHybrid,164.0,0.5063848495483398,3.5999999999999996,0.20207290312944437,1.0199920155146933,2726584.156400485,0.0037483235397690953
SYNTH_K30_n100k,100000,5,3,B,1e-07,Double,1.437042236328125,0.20207053806031572,1000.0,1.0199914927064144,2.4,2726584.6681514946,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-07,AdaptiveHybrid,112.0,0.47779250144958496,3.5999999999999996,0.2020898647271451,1.0199947841924573,2726583.8851991454,0.001677563885951994
SYNTH_K30_n100k,100000,5,3,B,1e-07,Double,0.8028523921966553,0.20208278586761114,1000.0,1.0199944881117449,2.4,2726584.6669898033,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-07,AdaptiveHybrid,79.0,0.28969359397888184,3.5999999999999996,0.20207053806031572,1.0199914927064144,2726584.7949775327,0.00849925565846898
SYNTH_K30_n100k,100000,5,3,B,1e-07,Double,0.2873368263244629,0.20207290312944437,1000.0,1.0199920155146933,2.4,2726589.3638488953,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-07,AdaptiveHybrid,116.0,0.45354342460632324,3.5999999999999996,0.20208739317598237,1.019998627152295,2726584.1722986246,0.012607835508480606
SYNTH_K30_n100k,100000,5,3,B,1e-09,Double,0.2881503105163574,0.2020825601885557,1000.0,1.0199969195634981,2.4,2726583.8974235966,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-09,AdaptiveHybrid,99.0,0.3539724349975586,3.5999999999999996,0.2020898647271451,1.0199947841924573,2726588.4564154516,0.00588238272846168
SYNTH_K30_n100k,100000,5,3,B,1e-09,Double,0.43965840339660645,0.2020680790577374,1000.0,1.0199960745490675,2.4,2726588.5467414903,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-09,AdaptiveHybrid,97.0,0.40073299407958984,3.5999999999999996,0.20207835172214053,1.0199958492870906,2726585.8107973444,0.007424955623169792
SYNTH_K30_n100k,100000,5,3,B,1e-09,Double,0.29755663871765137,0.20207290312944437,1000.0,1.0199920155146933,2.4,2726584.204929641,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-09,AdaptiveHybrid,99.0,0.37462306022644043,3.5999999999999996,0.2020898647271451,1.0199947841924573,2726584.6310593183,0.007993846292702
SYNTH_K30_n100k,100000,5,3,A,150.0,Double,300.0,0.4540212154388428,0.2019953680827764,1.0200661754875977,2.4,2726638.489019925,0.0
SYNTH_K30_n100k,100000,5,3,A,150.0,AdaptiveHybrid,300.0,1.0640168190002441,3.5999999999999996,0.2020338637990998,1.0200270889871934,2726591.305486836,0.04769744326627814
SYNTH_K30_n100k,100000,5,3,A,150.0,Double,300.0,0.48481035232543945,0.20217670553295503,1.0200731381220203,2.4,2726616.822830134,0.0
SYNTH_K30_n100k,100000,5,3,A,150.0,AdaptiveHybrid,54.0,0.2653219699859619,3.5999999999999996,0.2020898647271451,1.0199947841924573,2726583.8851991426,4.13136973123659e-05
SYNTH_K30_n100k,100000,5,3,A,150.0,Double,300.0,0.23261642456054688,0.2020898647271451,1.0199947841924573,2.4,2726583.8851991426,0.0
SYNTH_K30_n100k,100000,5,3,A,150.0,AdaptiveHybrid,96.0,0.37482118606567383,3.5999999999999996,0.20207290312944437,1.0199920155146933,2726583.926347331,0.008738859743698223
SYNTH_K30_n100k,100000,5,3,B,0.1,Double,0.29987549781799316,0.2020801954499195,1000.0,1.0199963969495187,2.4,2726583.8975881925,0.0
SYNTH_K30_n100k,100000,5,3,B,0.1,AdaptiveHybrid,82.0,0.2517521381378174,3.5999999999999996,0.2020898647271451,1.0199947841924573,2726585.194742975,0.5114214209146555
